proba_Flying	proba_Ground	proba_Poison	proba_Psychic	proba_Fighting	proba_Grass	proba_Fairy	proba_Steel	proba_Dark	proba_Dragon	proba_Water	proba_Rock	proba_Ice	proba_Ghost	proba_Fire	proba_Electric	proba_Normal	proba_Bug	prediction
0.3143072955126937	0.07899825186264112	0.16478483198132157	0.18476037169615672	0.022800303530470065	0.06360709521623704	0.04341585419907705	0.015523332024847663	0.0034677915195677955	0.023411877372807886	0.019247476138240936	0.000337182479285628	0.048225570556660984	0.0053043539074643445	0.011808412002527479	0.0	0.0	0.0	Flying
0.10502583796038342	0.035388899710338324	0.006620021322741192	0.12006410768928527	0.04389508049154573	0.0967823383416568	0.09554193272453457	0.16738606956781857	0.05994200785062513	0.07078735630359202	0.1432898312091271	0.006785687555418659	0.0008415777030455044	0.008383712956633088	0.039265538613254665	0.0	0.0	0.0	Steel
0.2949612485254371	0.06308387254279957	0.014950791345407673	0.14399756879506595	0.11328381857416575	0.030517691146019134	0.025299000266746866	0.06737446142224768	0.09896622828409563	0.12117631056795738	0.0026936409615275327	0.0	0.010940918482998208	0.009133442123773287	0.00362100696175831	0.0	0.0	0.0	Flying
0.5547155337145316	0.11894005901998646	0.12098531383969693	0.013237588311630022	0.0	0.020607473854953463	0.10625986943148387	0.01	0.0	0.010927287763322871	0.033878321822149476	0.0	0.0	0.0	0.0006954658224921525	0.0	0.009753086419753086	0.0	Flying
0.6443181281015309	0.03790452921551727	0.12299662200352593	0.049096915656502704	0.00971218090262474	0.006209093651723624	0.008398695913703881	0.0008300332725859064	0.0359089106398497	0.05086904883404803	0.006009895411206442	0.0020800421274354925	0.022855574618697236	0.0008637305790595989	0.0019465990719884174	0.0	0.0	0.0	Flying
0.3407003992629232	0.110067811941594	0.16156883739361597	0.08270831667765728	0.07608072426861709	0.0262361787537589	0.02334208193677979	0.012761052340969163	0.017923121362403597	0.04829989442080275	0.05513781583012052	0.0	0.03337705999962562	0.0023452979910254875	0.009451407820106648	0.0	0.0	0.0	Flying
0.6158013212062804	0.13589465476908555	0.13844869899973705	0.020706588498496447	0.01100034657389932	0.004639686848769432	0.027986449395232305	0.0005557480966107336	0.0006668977159328802	0.013594878627054392	0.030009263446409286	0.0	0.0	0.0	0.0006954658224921525	0.0	0.0	0.0	Flying
0.14517080327801757	0.17818799287104614	0.11541731005138932	0.16823871032085935	0.03973128091423015	0.02467984525889303	0.03782567123964593	0.06049796555585798	0.02040680670285779	0.07735376780578021	0.06771457197786594	0.000337182479285628	0.05146369555354157	0.011318643766090425	0.0016557522246390182	0.0	0.0	0.0	Ground
0.5826454505191149	0.02596239197482135	0.1813319848973125	0.05275142411204287	0.0	0.0006322416568110478	0.07599825517047477	0.0013377548860509423	0.0	0.0009272877633228701	0.03756789032195885	0.0	0.011260963986708925	0.0	0.0006954658224921525	0.008888888888888889	0.01	0.01	Flying
0.017194944138409985	0.15437496334021047	0.0	0.04779559570863918	0.0017808219178082193	0.02775976418570376	0.024838709677419354	0.20897050372308107	0.03464285714285714	0.007457627118644068	0.03357632093933463	0.3966428571428572	0.014965034965034962	0.02	0.0	0.0	0.0	0.01	Rock
0.3545391267942477	0.0	0.41390044349158933	0.07812429882586779	0.0	0.0	0.026279069767441862	0.0	0.0	0.02314109742441209	0.01	0.0	0.01	0.02	0.04401596369644123	0.01	0.0	0.01	Poison
0.15630439222101836	0.15353988843430552	0.09179304281075945	0.08826404378234567	0.0	0.02835307354002064	0.0468200512241636	0.08228865979381443	0.0	0.002072953389743037	0.22041931558949276	0.051335060457732735	0.055384615384615386	0.0108637305790596	0.012561172792928748	0.0	0.0	0.0	Water
0.42207470646918943	0.004893444161532669	0.1697753944506231	0.07521478137077077	0.0022888303466258005	0.021924785142281973	0.1098515312688391	0.014326757915788526	0.014752730861945361	0.02631485327320593	0.01492704677793278	0.0	0.021695429886389485	0.053767670942579164	0.01843895071254304	0.0	0.009753086419753086	0.02	Flying
0.18371221966575546	0.20203421693221174	0.03611786478859569	0.008649597910075534	0.2669669148702334	0.02627850591176137	0.012221712746841994	0.06873176760025962	0.10958825783253266	0.006280778275015966	0.010295564217311377	0.0	0.02032573253853949	0.04841263322836088	0.0003842334825047898	0.0	0.0	0.0	Fighting
0.13769330801301594	0.2442893121462434	0.12594426861344782	0.02767511217854111	0.02720339209780186	0.01132857530789616	0.1071164972078814	0.0036037523332050703	0.02	0.0480511095988783	0.03082672548710097	0.017142857142857144	0.09085385218334398	0.010960583706261975	0.001781223134433294	0.09552943084909157	0.0	0.0	Ground
0.5906242170443324	0.012179683952768734	0.13068083623813476	0.017774293047090862	0.02320610538731127	0.003618928855957616	0.0010228282422083319	0.0016839655583651008	0.0008348611366856942	0.03643505094862197	0.0002955642173113768	0.0	0.13842041062490243	0.030960583706261976	0.012262671040047602	0.0	0.0	0.0	Flying
0.3138695952708131	0.0719820646271524	0.05328792330340376	0.12143163466198055	0.059910562396446564	0.10753791722873507	0.01771048026171093	0.05595285122986044	0.008860989080347286	0.037404248844354566	0.02546275823727353	0.006785687555418659	0.07991999736260408	0.005948632714983515	0.024181570805162506	0.009753086419753086	0.0	0.0	Flying
0.3110235980022774	0.03495103267060919	0.056090948440121614	0.19174794217490515	0.07508006130611178	0.037111079116743176	0.011022828242208332	0.008326843973162521	0.014060655769527874	0.12942810253709472	0.04237035138184433	0.0	0.008535015828651387	0.006649264837200835	0.06384918929978864	0.009753086419753086	0.0	0.0	Flying
0.2309194248591308	0.1781680140400052	0.022782408928085668	0.04318376895114378	0.2151173816076091	0.024976105093606725	0.005773126517962354	0.022403377822651248	0.12290674318940484	0.044802479536619526	0.03454571813969487	0.0	0.025830658442687976	0.008206559388893128	0.01038423348250479	0.0	0.0	0.01	Flying
0.5980524242655284	0.031139845549880377	0.12206297530034814	0.034041560384756045	0.0010003465738993205	0.0009094059762721094	0.04809947312107674	0.010555748096610734	0.020666897715932882	0.02266759086373152	0.060653879276365966	0.0	0.011260963986708925	0.01	0.0	0.008888888888888889	0.01	0.01	Flying
0.11933001961082038	0.08385977224134222	0.16635346620493124	0.036941176470588234	0.029724478830861812	0.024210526315789474	0.4509791921664627	0.0	0.006666666666666666	0.0	0.03805970149253732	0.01	0.01	0.0	0.004	0.019874999999999997	0.0	0.0	Fairy
0.1603904062385019	0.09828658731949336	0.1489659294216529	0.09043997642168797	0.0	0.04341180450795808	0.27992638777117423	0.02836956521739131	0.01913294797687861	0.002072953389743037	0.0560987683457851	0.042040942810673915	0.01	0.0108637305790596	0.0	0.01	0.0	0.0	Fairy
