proba_Flying	proba_Ground	proba_Poison	proba_Psychic	proba_Fighting	proba_Grass	proba_Fairy	proba_Steel	proba_Dark	proba_Dragon	proba_Water	proba_Rock	proba_Ice	proba_Ghost	proba_Fire	proba_Electric	proba_Normal	proba_Bug	prediction
0.11833460861007505	0.049356040076951664	0.160721434898941	0.19002400902272923	0.04324014417431619	0.021674113171220043	0.09607543241018798	0.03651633445390225	0.03169464291719467	0.0433354761868477	0.06767147711373395	0.0043759226607792715	0.05855985401788509	0.007642657075643018	0.03977972695500892	0.023044069732233174	0.0004926271581505282	0.007461429364200239	Psychic
0.047928347708946654	0.062485251323107574	0.049222935090589184	0.2685169182942258	0.035149691200809775	0.01912377646884244	0.08358150125328875	0.12536599637768517	0.021583984114541526	0.05218963688683858	0.07481196978532809	0.0087912602267865	0.08335352893467202	0.01115512319084	0.04233172541445495	0.011073034525988039	8.332065578150262e-05	0.003251998547273501	Psychic
0.0859403434585729	0.061041796761064006	0.059668347733035615	0.16980328755396704	0.10864739732498746	0.012210419159667198	0.026577639879824203	0.11073310392881004	0.06447877351489666	0.0779254139153871	0.05197750990296113	0.0034838305863745737	0.10985144439169547	0.010226100333155847	0.038113393564491185	0.0019369143647879588	0.00013851369612170858	0.007245769930199901	Psychic
0.09831223413381825	0.03755870731567033	0.3891302399812983	0.022933794982343304	0.00624590930071142	0.02054527886343062	0.04034417750801386	0.005648753754067629	0.01166591183031198	0.004470454889141576	0.06821022101973127	0.016556189876935967	0.005961268239885663	0.0022714355133304784	0.0040087784243463135	0.003989259638390032	0.0020000695154031986	0.26014731521316986	Poison
0.2973905971950606	0.04783102159451423	0.16960614669223378	0.10867662193571921	0.05930686044511412	0.014954864718691601	0.05060403435571791	0.016100250437116985	0.03368589819778968	0.03251734675752526	0.05250781620991992	0.0028894619047045707	0.03765210944473573	0.003468876169870702	0.01944629741236511	0.007739632608333027	0.0009569496128620492	0.04466521430772547	Flying
0.1466097653782665	0.07847025848307916	0.17101908620911913	0.11550835691778814	0.08861034287166836	0.02223042196728274	0.043673394460767775	0.034972991460369446	0.07152104979554308	0.039750234590107895	0.055818306601041534	0.006457941359303416	0.06766603348222716	0.007293040471972869	0.01872417504774941	0.0095415732724838	0.0003894428379774908	0.021743584793251947	Poison
0.10443868986051094	0.03487669003287041	0.41957366216105024	0.03272660103174739	0.010584554476007209	0.02409132373570607	0.04878602026877892	0.008304417378394388	0.015437943875353036	0.006316131648736333	0.0628628875766133	0.01129459247651857	0.007546302511506902	0.0031433528827064477	0.005653765976076402	0.00414600991138785	0.0016465711537920452	0.19857048304224362	Poison
0.04110008354778977	0.082743229168754	0.13513056403678336	0.17019273377958244	0.019498564154566765	0.028684053163981017	0.10304208402724893	0.06182002847453863	0.02945603928122517	0.034630291685798335	0.10401864345840368	0.02019094077186448	0.07576903793394928	0.012353864434183012	0.035684625877688295	0.042335107626417	0.0002495253726573259	0.003100583204568448	Psychic
0.1274152997800027	0.010102580485320268	0.5097383675587811	0.06322696207237474	0.014627252251583005	0.0212438396721176	0.10258450012827794	0.006591027942400083	0.00985356460368529	0.008748742324751148	0.035206033027761	0.0011829189534472608	0.0054218016954397045	0.0030872946510575464	0.01434881833055048	0.007087407998206823	0.00216848182895419	0.05736510669528898	Poison
0.008305484835027108	0.275841462684467	0.013727708048902519	0.033775172645786444	0.014572052886126891	0.02182044106290816	0.012166607760304607	0.09944333020589156	0.02352794391606914	0.006615858634526802	0.0496229693396142	0.36809222634457295	0.04377221992387925	0.00610802956937591	0.001074003268556529	0.002970807721399332	3.7701323266477094e-06	0.0185599110202649	Rock
